Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core,model_acc,ram
1721231068.2814744,medium,6.jpg,0.3219316005706787,1047.2087860107422,1.396700143814087,belgium,two,50.2,1000
1721231069.520287,medium,6.jpg,0.16907405853271484,1050.3368377685547,1.2379794120788574,belgium,two,50.2,1000
1721231070.884557,medium,6.jpg,0.28529810905456543,1054.05592918396,1.3634610176086426,belgium,two,50.2,1000
1721231072.1214545,medium,6.jpg,0.14490747451782227,1071.1488723754883,1.2359893321990967,belgium,two,50.2,1000
1721231073.482764,medium,6.jpg,0.2907099723815918,1046.3976860046387,1.3604936599731445,belgium,two,50.2,1000
1721231074.7537355,medium,6.jpg,0.18834924697875977,1055.2895069122314,1.2701544761657715,belgium,two,50.2,1000
1721231076.1923633,medium,6.jpg,0.33892250061035156,1076.2660503387451,1.4377350807189941,belgium,two,50.2,1000
1721231077.5348558,medium,6.jpg,0.27082324028015137,1044.351577758789,1.3414397239685059,belgium,two,50.2,1000
1721231078.918377,medium,6.jpg,0.2976088523864746,1065.082311630249,1.3826801776885986,belgium,two,50.2,1000
1721231080.1989074,medium,6.jpg,0.21165108680725098,1043.971300125122,1.2797520160675049,belgium,two,50.2,1000
1721231081.8485951,medium,6.jpg,0.5733656883239746,1056.589126586914,1.6489121913909912,belgium,two,50.2,1000
1721231083.5838132,medium,6.jpg,0.600151777267456,1109.0216636657715,1.7344181537628174,belgium,two,50.2,1000
1721231085.0731494,medium,6.jpg,0.4149136543273926,1054.2514324188232,1.488546371459961,belgium,two,50.2,1000
1721231086.4450758,medium,6.jpg,0.21112442016601562,1136.8341445922852,1.371208667755127,belgium,two,50.2,1000
1721231087.8907433,medium,6.jpg,0.36472153663635254,1062.3738765716553,1.4449493885040283,belgium,two,50.2,1000
1721231089.2931879,medium,6.jpg,0.32420825958251953,1053.7292957305908,1.4013164043426514,belgium,two,50.2,1000
1721231090.6284623,medium,6.jpg,0.2443864345550537,1062.7551078796387,1.3344953060150146,belgium,two,50.2,1000
1721231092.0799258,medium,6.jpg,0.37886881828308105,1052.1736145019531,1.4504010677337646,belgium,two,50.2,1000
1721231093.3691049,medium,6.jpg,0.2063288688659668,1048.2139587402344,1.2881455421447754,belgium,two,50.2,1000
1721231094.8092656,medium,6.jpg,0.3663003444671631,1055.8502674102783,1.4389960765838623,belgium,two,50.2,1000
1721231096.1593013,medium,6.jpg,0.2285759449005127,1091.9814109802246,1.348973274230957,belgium,two,50.2,1000
1721231097.5221136,medium,6.jpg,0.3022153377532959,1038.947343826294,1.3620059490203857,belgium,two,50.2,1000
1721231098.7633593,medium,6.jpg,0.16405153274536133,1048.9962100982666,1.2404990196228027,belgium,two,50.2,1000
1721231100.1369588,medium,6.jpg,0.2949483394622803,1059.5695972442627,1.3727002143859863,belgium,two,50.2,1000
1721231101.4329977,medium,6.jpg,0.22115683555603027,1050.1506328582764,1.2952051162719727,belgium,two,50.2,1000
1721231102.8782692,medium,6.jpg,0.3775448799133301,1041.701316833496,1.4445366859436035,belgium,two,50.2,1000
1721231104.211013,medium,6.jpg,0.23862552642822266,1067.8253173828125,1.3320000171661377,belgium,two,50.2,1000
1721231105.685212,medium,6.jpg,0.4055657386779785,1047.9016304016113,1.473438024520874,belgium,two,50.2,1000
1721231106.9442494,medium,6.jpg,0.17832684516906738,1056.29563331604,1.2582359313964844,belgium,two,50.2,1000
1721231108.6420033,medium,6.jpg,0.6198594570159912,1050.4348278045654,1.6970114707946777,belgium,two,50.2,1000
1721231109.8617043,medium,6.jpg,0.139664888381958,1058.0713748931885,1.2185983657836914,belgium,two,50.2,1000
1721231111.310433,medium,6.jpg,0.3468000888824463,1075.2639770507812,1.4479224681854248,belgium,two,50.2,1000
1721231112.5488331,medium,6.jpg,0.1537158489227295,1056.6420555114746,1.2376859188079834,belgium,two,50.2,1000
1721231114.0582561,medium,6.jpg,0.3530454635620117,1121.3445663452148,1.5085062980651855,belgium,two,50.2,1000
1721231115.638874,medium,6.jpg,0.5035643577575684,1054.9471378326416,1.5798277854919434,belgium,two,50.2,1000
1721231117.0526648,medium,6.jpg,0.3319284915924072,1051.2745380401611,1.4130573272705078,belgium,two,50.2,1000
1721231118.2950962,medium,6.jpg,0.17471909523010254,1048.1374263763428,1.2416980266571045,belgium,two,50.2,1000
1721231119.8971517,medium,6.jpg,0.4979209899902344,1076.96533203125,1.6012940406799316,belgium,two,50.2,1000
1721231121.36909,medium,6.jpg,0.393740177154541,1057.985782623291,1.471207618713379,belgium,two,50.2,1000
1721231122.7133737,medium,6.jpg,0.2614719867706299,1059.3054294586182,1.3435568809509277,belgium,two,50.2,1000
1721231124.1835098,medium,6.jpg,0.37781405448913574,1065.6373500823975,1.4693732261657715,belgium,two,50.2,1000
1721231125.5198073,medium,6.jpg,0.23117423057556152,1081.5680027008057,1.3355457782745361,belgium,two,50.2,1000
1721231126.9692543,medium,6.jpg,0.35817623138427734,1065.0439262390137,1.4487316608428955,belgium,two,50.2,1000
1721231128.2459722,medium,6.jpg,0.18857860565185547,1059.3678951263428,1.275977373123169,belgium,two,50.2,1000
