Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core,model_acc,ram
1721224405.1873236,nano,6.jpg,0.2530686855316162,370.09692192077637,0.6463809013366699,belgium,half,37.3,1000
1721224420.2008817,nano,6.jpg,0.5449304580688477,423.90942573547363,0.9966545104980469,belgium,half,37.3,1000
1721224434.8826015,nano,6.jpg,0.16812849044799805,481.1837673187256,0.6670091152191162,belgium,half,37.3,1000
1721224435.7865772,nano,6.jpg,0.4642605781555176,412.3048782348633,0.9031827449798584,belgium,half,37.3,1000
1721224436.8579712,nano,6.jpg,0.6510944366455078,399.30009841918945,1.0705769062042236,belgium,half,37.3,1000
1721224437.575968,nano,6.jpg,0.3296701908111572,362.35952377319336,0.7169325351715088,belgium,half,37.3,1000
1721224438.4835362,nano,6.jpg,0.5353939533233643,357.4814796447754,0.9068443775177002,belgium,half,37.3,1000
1721224439.478362,nano,6.jpg,0.4285905361175537,533.5333347320557,0.9940271377563477,belgium,half,37.3,1000
1721224440.6256633,nano,6.jpg,0.700028657913208,425.0023365020752,1.146230697631836,belgium,half,37.3,1000
1721224441.3205194,nano,6.jpg,0.29997920989990234,367.307186126709,0.6941096782684326,belgium,half,37.3,1000
1721224442.3958366,nano,6.jpg,0.6712322235107422,380.1612854003906,1.0746076107025146,belgium,half,37.3,1000
1721224443.1997046,nano,6.jpg,0.3819863796234131,397.22251892089844,0.8030681610107422,belgium,half,37.3,1000
1721224444.2683258,nano,6.jpg,0.6331074237823486,404.43992614746094,1.0679588317871094,belgium,half,37.3,1000
1721224444.9154284,nano,6.jpg,0.19162511825561523,435.5332851409912,0.646134614944458,belgium,half,37.3,1000
1721224445.9979358,nano,6.jpg,0.6649072170257568,388.979434967041,1.0817794799804688,belgium,half,37.3,1000
1721224446.6983922,nano,6.jpg,0.2857189178466797,394.80066299438477,0.6988217830657959,belgium,half,37.3,1000
1721224447.8058405,nano,6.jpg,0.6860709190368652,398.76818656921387,1.1067044734954834,belgium,half,37.3,1000
1721224448.54513,nano,6.jpg,0.3409130573272705,383.15653800964355,0.7385401725769043,belgium,half,37.3,1000
1721224449.4399164,nano,6.jpg,0.4941680431365967,375.05149841308594,0.8940403461456299,belgium,half,37.3,1000
1721224450.1066208,nano,6.jpg,0.25429534912109375,392.5654888153076,0.6659610271453857,belgium,half,37.3,1000
1721224451.060708,nano,6.jpg,0.5556085109710693,372.6766109466553,0.9533977508544922,belgium,half,37.3,1000
1721224451.8389366,nano,6.jpg,0.3355233669281006,428.725004196167,0.7774333953857422,belgium,half,37.3,1000
1721224452.815048,nano,6.jpg,0.5820205211639404,375.7061958312988,0.9753642082214355,belgium,half,37.3,1000
1721224467.7815866,nano,6.jpg,0.5503706932067871,387.1340751647949,0.953831672668457,belgium,half,37.3,1000
1721224468.7924407,nano,6.jpg,0.5829830169677734,406.8465232849121,1.0101029872894287,belgium,half,37.3,1000
1721224469.780577,nano,6.jpg,0.4279606342315674,521.0990905761719,0.9872775077819824,belgium,half,37.3,1000
1721224470.704334,nano,6.jpg,0.4871985912322998,410.1378917694092,0.9226474761962891,belgium,half,37.3,1000
1721224471.703529,nano,6.jpg,0.5810794830322266,391.16454124450684,0.998438835144043,belgium,half,37.3,1000
1721224472.5652227,nano,6.jpg,0.342479944229126,499.76444244384766,0.8606240749359131,belgium,half,37.3,1000
1721224473.5159478,nano,6.jpg,0.5661201477050781,360.90970039367676,0.9499833583831787,belgium,half,37.3,1000
1721224474.2498147,nano,6.jpg,0.3369605541229248,374.5846748352051,0.7330729961395264,belgium,half,37.3,1000
1721224475.5317395,nano,6.jpg,0.8727328777313232,382.42244720458984,1.2811932563781738,belgium,half,37.3,1000
1721224476.0869253,nano,6.jpg,0.1647663116455078,366.2910461425781,0.5544443130493164,belgium,half,37.3,1000
1721224477.2034776,nano,6.jpg,0.6846218109130859,406.3851833343506,1.1157138347625732,belgium,half,37.3,1000
1721224477.9304426,nano,6.jpg,0.29372262954711914,411.71789169311523,0.7261133193969727,belgium,half,37.3,1000
1721224478.854954,nano,6.jpg,0.5334599018096924,371.25325202941895,0.9237730503082275,belgium,half,37.3,1000
1721224479.5333123,nano,6.jpg,0.2771148681640625,370.4814910888672,0.6775405406951904,belgium,half,37.3,1000
1721224480.581048,nano,6.jpg,0.6282436847686768,399.921178817749,1.046785593032837,belgium,half,37.3,1000
1721224481.204131,nano,6.jpg,0.18421030044555664,411.0989570617676,0.6223366260528564,belgium,half,37.3,1000
1721224482.2891953,nano,6.jpg,0.6628293991088867,402.2693634033203,1.0843620300292969,belgium,half,37.3,1000
1721224483.141317,nano,6.jpg,0.39598655700683594,429.81529235839844,0.851456880569458,belgium,half,37.3,1000
1721224484.3749413,nano,6.jpg,0.8301939964294434,371.95682525634766,1.2327346801757812,belgium,half,37.3,1000
1721224485.2174916,nano,6.jpg,0.38835716247558594,425.45247077941895,0.8414881229400635,belgium,half,37.3,1000
1721224486.253945,nano,6.jpg,0.6288087368011475,387.1481418609619,1.0357344150543213,belgium,half,37.3,1000
1721224501.1259787,nano,6.jpg,0.4019806385040283,431.28418922424316,0.8560514450073242,belgium,half,37.3,1000
1721224502.339229,nano,6.jpg,0.8046810626983643,387.6347541809082,1.2124621868133545,belgium,half,37.3,1000
1721224503.138317,nano,6.jpg,0.40873241424560547,365.1123046875,0.7982935905456543,belgium,half,37.3,1000
1721224504.1492722,nano,6.jpg,0.6334936618804932,361.82141304016113,1.0102009773254395,belgium,half,37.3,1000
1721224504.9133496,nano,6.jpg,0.3719043731689453,368.06440353393555,0.7632668018341064,belgium,half,37.3,1000
1721224505.8782532,nano,6.jpg,0.5529284477233887,383.88895988464355,0.9639081954956055,belgium,half,37.3,1000
1721224506.891791,nano,6.jpg,0.5762145519256592,417.9980754852295,1.0122222900390625,belgium,half,37.3,1000
1721224507.6107025,nano,6.jpg,0.29256701469421387,398.33736419677734,0.7181789875030518,belgium,half,37.3,1000
1721224508.5711951,nano,6.jpg,0.5425288677215576,397.6566791534424,0.9597692489624023,belgium,half,37.3,1000
1721224509.363137,nano,6.jpg,0.40489864349365234,360.5785369873047,0.7911529541015625,belgium,half,37.3,1000
1721224510.538684,nano,6.jpg,0.7238597869873047,431.9632053375244,1.1747326850891113,belgium,half,37.3,1000
1721224511.1607568,nano,6.jpg,0.2408123016357422,354.91037368774414,0.6211388111114502,belgium,half,37.3,1000
1721224512.144509,nano,6.jpg,0.5997848510742188,360.45074462890625,0.9826138019561768,belgium,half,37.3,1000
1721224513.0014029,nano,6.jpg,0.384047269821167,445.5254077911377,0.8560583591461182,belgium,half,37.3,1000
1721224514.11124,nano,6.jpg,0.6878142356872559,401.0505676269531,1.10870361328125,belgium,half,37.3,1000
1721224514.8422582,nano,6.jpg,0.2996954917907715,408.39314460754395,0.7302396297454834,belgium,half,37.3,1000
1721224515.907721,nano,6.jpg,0.6394071578979492,389.3721103668213,1.0644426345825195,belgium,half,37.3,1000
1721224516.611334,nano,6.jpg,0.2943747043609619,384.8271369934082,0.7024521827697754,belgium,half,37.3,1000
1721224517.6896098,nano,6.jpg,0.6692891120910645,379.1530132293701,1.0775840282440186,belgium,half,37.3,1000
1721224533.0209396,nano,6.jpg,0.7930257320404053,500.41961669921875,1.3173158168792725,belgium,half,37.3,1000
1721224533.8550618,nano,6.jpg,0.4342997074127197,370.6941604614258,0.8330750465393066,belgium,half,37.3,1000
1721224534.6667178,nano,6.jpg,0.4353294372558594,353.92189025878906,0.8104102611541748,belgium,half,37.3,1000
1721224535.6923625,nano,6.jpg,0.5633206367492676,431.1370849609375,1.0248761177062988,belgium,half,37.3,1000
1721224536.5898023,nano,6.jpg,0.47821903228759766,397.5520133972168,0.8965044021606445,belgium,half,37.3,1000
1721224537.6283245,nano,6.jpg,0.6073579788208008,406.30197525024414,1.037797212600708,belgium,half,37.3,1000
1721224538.225485,nano,6.jpg,0.2031099796295166,370.67198753356934,0.5963807106018066,belgium,half,37.3,1000
1721224539.1958334,nano,6.jpg,0.568195104598999,374.62925910949707,0.9691123962402344,belgium,half,37.3,1000
1721224540.02023,nano,6.jpg,0.4018728733062744,399.69539642333984,0.8234102725982666,belgium,half,37.3,1000
1721224540.9316957,nano,6.jpg,0.5093953609466553,373.31700325012207,0.9104044437408447,belgium,half,37.3,1000
1721224541.8684,nano,6.jpg,0.5186171531677246,389.17088508605957,0.9354636669158936,belgium,half,37.3,1000
1721224542.769846,nano,6.jpg,0.5126793384552002,364.6876811981201,0.9000887870788574,belgium,half,37.3,1000
1721224543.7224195,nano,6.jpg,0.5636861324310303,360.6376647949219,0.9518187046051025,belgium,half,37.3,1000
1721224544.454919,nano,6.jpg,0.3453104496002197,365.75818061828613,0.7313027381896973,belgium,half,37.3,1000
1721224545.4982548,nano,6.jpg,0.657090425491333,357.6023578643799,1.0425541400909424,belgium,half,37.3,1000
1721224546.2239323,nano,6.jpg,0.3703138828277588,334.39040184020996,0.7246420383453369,belgium,half,37.3,1000
1721224547.1421752,nano,6.jpg,0.5116763114929199,381.7894458770752,0.9174818992614746,belgium,half,37.3,1000
1721224547.7499118,nano,6.jpg,0.21547818183898926,366.53685569763184,0.6069357395172119,belgium,half,37.3,1000
1721224548.7052093,nano,6.jpg,0.5659255981445312,363.3584976196289,0.9543724060058594,belgium,half,37.3,1000
1721224549.3412936,nano,6.jpg,0.21846699714660645,400.19893646240234,0.6353070735931396,belgium,half,37.3,1000
1721224550.429382,nano,6.jpg,0.6998300552368164,351.90796852111816,1.0867159366607666,belgium,half,37.3,1000
1721224551.2074776,nano,6.jpg,0.3838167190551758,368.1061267852783,0.7770423889160156,belgium,half,37.3,1000
1721224552.1433585,nano,6.jpg,0.5055327415466309,410.4423522949219,0.9348359107971191,belgium,half,37.3,1000
1721224552.7344396,nano,6.jpg,0.20109128952026367,360.6698513031006,0.590064525604248,belgium,half,37.3,1000
1721224553.561353,nano,6.jpg,0.4918093681335449,302.6466369628906,0.8257393836975098,belgium,half,37.3,1000
1721224554.1654844,nano,6.jpg,0.22165846824645996,353.30700874328613,0.6027443408966064,belgium,half,37.3,1000
1721224555.2060797,nano,6.jpg,0.5835659503936768,428.68590354919434,1.0397720336914062,belgium,half,37.3,1000
1721224555.9345448,nano,6.jpg,0.3106260299682617,391.5667533874512,0.7275454998016357,belgium,half,37.3,1000
1721224556.9784982,nano,6.jpg,0.7280895709991455,294.2996025085449,1.0432326793670654,belgium,half,37.3,1000
1721224557.6549516,nano,6.jpg,0.23878216743469238,416.74017906188965,0.6756887435913086,belgium,half,37.3,1000
1721224558.6006382,nano,6.jpg,0.5687742233276367,356.0364246368408,0.9448230266571045,belgium,half,37.3,1000
1721224559.3778422,nano,6.jpg,0.38741445541381836,367.57445335388184,0.7764298915863037,belgium,half,37.3,1000
1721224560.4243317,nano,6.jpg,0.6089279651641846,417.04487800598145,1.0456314086914062,belgium,half,37.3,1000
1721224561.4387002,nano,6.jpg,0.5141148567199707,470.5071449279785,1.0136198997497559,belgium,half,37.3,1000
1721224562.1737847,nano,6.jpg,0.30978918075561523,398.09131622314453,0.7342941761016846,belgium,half,37.3,1000
1721224563.2049139,nano,6.jpg,0.5756111145019531,439.63003158569336,1.030344009399414,belgium,half,37.3,1000
1721224563.9223893,nano,6.jpg,0.29282546043395996,396.984338760376,0.7166543006896973,belgium,half,37.3,1000
1721224564.8871596,nano,6.jpg,0.5701725482940674,373.37207794189453,0.9639651775360107,belgium,half,37.3,1000
1721224565.742177,nano,6.jpg,0.3981049060821533,429.6531677246094,0.8539774417877197,belgium,half,37.3,1000
1721224566.6518786,nano,6.jpg,0.5299646854400635,358.95681381225586,0.9089410305023193,belgium,half,37.3,1000
1721224567.448646,nano,6.jpg,0.4107205867767334,359.06291007995605,0.7958447933197021,belgium,half,37.3,1000
1721224568.5187593,nano,6.jpg,0.6865975856781006,363.4066581726074,1.0692415237426758,belgium,half,37.3,1000
1721224569.1457565,nano,6.jpg,0.21628761291503906,387.15457916259766,0.6261861324310303,belgium,half,37.3,1000
1721224570.277919,nano,6.jpg,0.6700139045715332,442.20709800720215,1.131361722946167,belgium,half,37.3,1000
1721224571.1022725,nano,6.jpg,0.37926363945007324,420.35961151123047,0.8236172199249268,belgium,half,37.3,1000
1721224572.1070726,nano,6.jpg,0.5593793392181396,418.6277389526367,1.0040676593780518,belgium,half,37.3,1000
1721224572.9282565,nano,6.jpg,0.3975803852081299,406.6622257232666,0.8203730583190918,belgium,half,37.3,1000
1721224573.857529,nano,6.jpg,0.5347306728363037,366.23358726501465,0.9285280704498291,belgium,half,37.3,1000
1721224588.806724,nano,6.jpg,0.5540096759796143,361.39726638793945,0.9351768493652344,belgium,half,37.3,1000
1721224589.7562656,nano,6.jpg,0.593602180480957,329.32376861572266,0.9486827850341797,belgium,half,37.3,1000
1721224590.3887033,nano,6.jpg,0.2604243755340576,352.05078125,0.6316711902618408,belgium,half,37.3,1000
1721224591.583078,nano,6.jpg,0.7510919570922852,404.5746326446533,1.1936187744140625,belgium,half,37.3,1000
1721224592.4213593,nano,6.jpg,0.31363558769226074,503.02934646606445,0.8371176719665527,belgium,half,37.3,1000
1721224593.2909648,nano,6.jpg,0.467451810836792,376.61051750183105,0.8688483238220215,belgium,half,37.3,1000
1721224593.8998344,nano,6.jpg,0.18145442008972168,405.93457221984863,0.608008623123169,belgium,half,37.3,1000
1721224594.849549,nano,6.jpg,0.5355536937713623,391.552209854126,0.9489724636077881,belgium,half,37.3,1000
1721224595.8191535,nano,6.jpg,0.5813407897949219,366.6956424713135,0.9687817096710205,belgium,half,37.3,1000
1721224596.4412575,nano,6.jpg,0.2798337936401367,316.2190914154053,0.621150016784668,belgium,half,37.3,1000
1721224597.2925816,nano,6.jpg,0.4685535430908203,355.086088180542,0.8504769802093506,belgium,half,37.3,1000
1721224597.9515,nano,6.jpg,0.22977447509765625,410.23755073547363,0.6580908298492432,belgium,half,37.3,1000
1721224598.9198964,nano,6.jpg,0.5805823802947998,363.76380920410156,0.9676368236541748,belgium,half,37.3,1000
1721224599.5410101,nano,6.jpg,0.22419166564941406,379.24647331237793,0.6203761100769043,belgium,half,37.3,1000
1721224600.549521,nano,6.jpg,0.6208860874176025,361.62757873535156,1.0076823234558105,belgium,half,37.3,1000
1721224601.1505446,nano,6.jpg,0.23971247673034668,338.60182762145996,0.6002359390258789,belgium,half,37.3,1000
1721224602.0966532,nano,6.jpg,0.5508966445922852,368.18528175354004,0.9453496932983398,belgium,half,37.3,1000
1721224602.8078969,nano,6.jpg,0.2693610191345215,416.66460037231445,0.7104315757751465,belgium,half,37.3,1000
1721224603.7614343,nano,6.jpg,0.536259651184082,395.30229568481445,0.9527995586395264,belgium,half,37.3,1000
1721224604.3817625,nano,6.jpg,0.2416977882385254,356.56237602233887,0.6195244789123535,belgium,half,37.3,1000
1721224605.2934384,nano,6.jpg,0.5343520641326904,352.933406829834,0.910961389541626,belgium,half,37.3,1000
1721224612.0583227,nano,6.jpg,6.3787243366241455,365.0014400482178,6.764034271240234,belgium,half,37.3,1000
1721224615.0984263,nano,6.jpg,2.630829334259033,385.9591484069824,3.0391690731048584,belgium,half,37.3,1000
1721224615.8117235,nano,6.jpg,0.282149076461792,400.74849128723145,0.7124888896942139,belgium,half,37.3,1000
1721224616.6897397,nano,6.jpg,0.5402097702026367,317.3942565917969,0.8771319389343262,belgium,half,37.3,1000
1721224617.4102225,nano,6.jpg,0.31542253494262695,376.187801361084,0.7196409702301025,belgium,half,37.3,1000
1721224618.3467896,nano,6.jpg,0.5181300640106201,399.538516998291,0.9353458881378174,belgium,half,37.3,1000
1721224618.9806192,nano,6.jpg,0.24801039695739746,360.18943786621094,0.632915735244751,belgium,half,37.3,1000
1721224619.894814,nano,6.jpg,0.48137950897216797,413.2428169250488,0.9133858680725098,belgium,half,37.3,1000
1721224620.5804126,nano,6.jpg,0.2577824592590332,401.64875984191895,0.6847672462463379,belgium,half,37.3,1000
1721224621.5926116,nano,6.jpg,0.5820231437683105,410.2520942687988,1.011348009109497,belgium,half,37.3,1000
1721224622.6303303,nano,6.jpg,0.5765173435211182,436.1386299133301,1.0365879535675049,belgium,half,37.3,1000
1721224623.26396,nano,6.jpg,0.2312922477722168,380.2962303161621,0.6327459812164307,belgium,half,37.3,1000
1721224624.2616353,nano,6.jpg,0.6071925163269043,366.59955978393555,0.9968769550323486,belgium,half,37.3,1000
1721224624.926011,nano,6.jpg,0.2699086666107178,366.0762310028076,0.6634457111358643,belgium,half,37.3,1000
1721224625.9258301,nano,6.jpg,0.599294900894165,380.14745712280273,0.9990127086639404,belgium,half,37.3,1000
1721224626.4913058,nano,6.jpg,0.23208212852478027,306.0321807861328,0.5646557807922363,belgium,half,37.3,1000
1721224627.467767,nano,6.jpg,0.6089022159576416,345.21007537841797,0.9755325317382812,belgium,half,37.3,1000
1721224628.0769756,nano,6.jpg,0.15513086318969727,422.9397773742676,0.6084580421447754,belgium,half,37.3,1000
1721224629.1054013,nano,6.jpg,0.5728023052215576,434.7105026245117,1.0276634693145752,belgium,half,37.3,1000
1721224629.753723,nano,6.jpg,0.21372199058532715,402.1117687225342,0.647547721862793,belgium,half,37.3,1000
1721224630.634934,nano,6.jpg,0.49386048316955566,369.97127532958984,0.8803749084472656,belgium,half,37.3,1000
1721224631.2254264,nano,6.jpg,0.20900440216064453,354.60424423217773,0.5891022682189941,belgium,half,37.3,1000
1721224632.1917808,nano,6.jpg,0.5688562393188477,376.23095512390137,0.9654521942138672,belgium,half,37.3,1000
1721224632.8990245,nano,6.jpg,0.2581601142883301,425.609827041626,0.7062327861785889,belgium,half,37.3,1000
1721224633.910645,nano,6.jpg,0.5954625606536865,398.9088535308838,1.0106513500213623,belgium,half,37.3,1000
1721224634.5394309,nano,6.jpg,0.20641136169433594,395.12014389038086,0.6281163692474365,belgium,half,37.3,1000
1721224635.4834654,nano,6.jpg,0.542090892791748,374.74751472473145,0.9432272911071777,belgium,half,37.3,1000
1721224636.1014197,nano,6.jpg,0.18753528594970703,410.4132652282715,0.6172065734863281,belgium,half,37.3,1000
1721224637.041279,nano,6.jpg,0.524385929107666,393.43976974487305,0.9390625953674316,belgium,half,37.3,1000
1721224637.6989338,nano,6.jpg,0.25705671310424805,379.7259330749512,0.6566982269287109,belgium,half,37.3,1000
1721224638.8715181,nano,6.jpg,0.7586829662322998,387.251615524292,1.1717357635498047,belgium,half,37.3,1000
1721224653.5391486,nano,6.jpg,0.21113133430480957,422.03736305236816,0.651824951171875,belgium,half,37.3,1000
1721224654.405113,nano,6.jpg,0.48419952392578125,356.13012313842773,0.8651626110076904,belgium,half,37.3,1000
1721224655.3252923,nano,6.jpg,0.5114970207214355,384.10496711730957,0.9190740585327148,belgium,half,37.3,1000
1721224655.9880216,nano,6.jpg,0.2686152458190918,363.2700443267822,0.6616594791412354,belgium,half,37.3,1000
1721224666.1245716,nano,6.jpg,9.751762628555298,362.56933212280273,10.135271549224854,belgium,half,37.3,1000
1721224666.811621,nano,6.jpg,0.28968024253845215,372.04480171203613,0.6861505508422852,belgium,half,37.3,1000
1721224667.7776742,nano,6.jpg,0.5513231754302979,385.7870101928711,0.9653370380401611,belgium,half,37.3,1000
1721224668.4795816,nano,6.jpg,0.32399582862854004,358.00623893737793,0.7011632919311523,belgium,half,37.3,1000
1721224669.6882386,nano,6.jpg,0.7703714370727539,414.8297309875488,1.2079129219055176,belgium,half,37.3,1000
1721224670.3599334,nano,6.jpg,0.23650336265563965,409.7011089324951,0.6700706481933594,belgium,half,37.3,1000
1721224671.2446778,nano,6.jpg,0.49805784225463867,360.7029914855957,0.8840477466583252,belgium,half,37.3,1000
1721224671.8226414,nano,6.jpg,0.18057465553283691,379.79817390441895,0.5771610736846924,belgium,half,37.3,1000
1721224672.692946,nano,6.jpg,0.4745464324951172,366.04857444763184,0.8692233562469482,belgium,half,37.3,1000
1721224673.40016,nano,6.jpg,0.2891054153442383,394.6552276611328,0.7060348987579346,belgium,half,37.3,1000
1721224674.3270876,nano,6.jpg,0.5120024681091309,390.71059226989746,0.9261753559112549,belgium,half,37.3,1000
1721224674.955063,nano,6.jpg,0.2395777702331543,368.2208061218262,0.627171516418457,belgium,half,37.3,1000
1721224675.930341,nano,6.jpg,0.589850902557373,365.98777770996094,0.974210262298584,belgium,half,37.3,1000
1721224676.516165,nano,6.jpg,0.2712593078613281,292.22822189331055,0.5849850177764893,belgium,half,37.3,1000
1721224677.947114,nano,6.jpg,0.5401694774627686,319.20719146728516,1.4298467636108398,belgium,half,37.3,1000
1721224678.6159165,nano,6.jpg,0.2750082015991211,363.4614944458008,0.6666643619537354,belgium,half,37.3,1000
1721224679.5557327,nano,6.jpg,0.5409908294677734,377.471923828125,0.9390959739685059,belgium,half,37.3,1000
1721224680.207772,nano,6.jpg,0.2640554904937744,360.257625579834,0.6511726379394531,belgium,half,37.3,1000
1721224681.4791558,nano,6.jpg,0.8644976615905762,386.5649700164795,1.2705793380737305,belgium,half,37.3,1000
1721224682.2020633,nano,6.jpg,0.27713751792907715,421.6156005859375,0.7221357822418213,belgium,half,37.3,1000
1721224683.3086967,nano,6.jpg,0.5545954704284668,531.5372943878174,1.1057929992675781,belgium,half,37.3,1000
1721224684.2508414,nano,6.jpg,0.5030772686004639,413.0206108093262,0.9412446022033691,belgium,half,37.3,1000
1721224684.8864167,nano,6.jpg,0.2522103786468506,363.849401473999,0.6346051692962646,belgium,half,37.3,1000
1721224685.8615363,nano,6.jpg,0.6023070812225342,347.25475311279297,0.974292516708374,belgium,half,37.3,1000
1721224686.4287274,nano,6.jpg,0.1928694248199463,354.0518283843994,0.5663585662841797,belgium,half,37.3,1000
1721224687.2914498,nano,6.jpg,0.47237491607666016,365.9558296203613,0.8619847297668457,belgium,half,37.3,1000
1721224687.9463203,nano,6.jpg,0.21652746200561523,411.7867946624756,0.6541194915771484,belgium,half,37.3,1000
1721224688.9557915,nano,6.jpg,0.6150088310241699,368.93510818481445,1.0084319114685059,belgium,half,37.3,1000
1721224689.6326444,nano,6.jpg,0.286942720413208,362.80107498168945,0.6760859489440918,belgium,half,37.3,1000
1721224690.5952482,nano,6.jpg,0.5719966888427734,360.3811264038086,0.9616537094116211,belgium,half,37.3,1000
1721224691.1499407,nano,6.jpg,0.19058012962341309,336.23290061950684,0.5538005828857422,belgium,half,37.3,1000
1721224692.1828184,nano,6.jpg,0.643362283706665,370.708703994751,1.0321192741394043,belgium,half,37.3,1000
1721224692.8427975,nano,6.jpg,0.21914362907409668,410.7987880706787,0.6589205265045166,belgium,half,37.3,1000
1721224693.7665322,nano,6.jpg,0.5431489944458008,359.04574394226074,0.9228219985961914,belgium,half,37.3,1000
1721224694.397437,nano,6.jpg,0.2491142749786377,354.89654541015625,0.6300613880157471,belgium,half,37.3,1000
1721224695.441306,nano,6.jpg,0.6259994506835938,401.6122817993164,1.0431010723114014,belgium,half,37.3,1000
1721224696.063386,nano,6.jpg,0.22454571723937988,372.8201389312744,0.6213212013244629,belgium,half,37.3,1000
1721224697.0079303,nano,6.jpg,0.5494775772094727,372.10869789123535,0.9437594413757324,belgium,half,37.3,1000
